ad,title,link,price,rating,reviews,extensions,thumbnails
,La Quinta Inn & Suites by Wyndham Clifton/Rutherford,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CGkQyvcEahgKEwiQ2uXD2-j-AhUAAAAAHQAAAAAQ_QE&ictx=3&hl=en-US&qs=EgRDQkk9MiZDaGdJcGF5aF84eWNwZDgtR2d3dlp5OHhhR00wTjJRek9XUVFBUTgNSAA&ap=MAE,$260,4.0,1772.0,"['3-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Pet-friendly', 'Fitness center']","['https://lh5.googleusercontent.com/p/AF1QipOnpaOwUCCsDvXAgNmvdWhef2qnRQ4I9lPH-Vy6=w296-h202-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/TTK1TH4fckIJkDl_1YyZ_lRvyvGLccD0dy-soVlkIIJsJ6OWI0W9j7I2pg06F--4MYo_okx56guZ7sjlV51zPfRUu7SS0S9JnjP6ehH25RkYy1s_uIMyoTJG7TNeQyToc2QaEZJbv1Hb40hwR02EEjuS1sd_EOA=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPbdGdApXsmbCJ93yasNqqX61H1JOLEgLgefpge=w296-h202-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/CNY3dvKNmfb5d5hHqe3ksNzTKRm5J7uvyWas_W8phfFV_LsIK2PrEzExj6OrsrmTaFiv_uDmp5doeCaJAvZg4Kxjmxg9hoxhaizYwEBfd14xrMHdG2enMq3eXk_yGlTLI-XezR4UZksMVMU35qQmD8wJxq-V_A=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipM2q16x2f2NgW1Uz50dno4Xl-WMg17gY4IejS5c=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMuD_8Ldy_G905vUKJdDebinBkBXrsJ_LhUP3qm=w296-h202-n-k-no-v1']"
,"Holiday Inn Newark International Airport, an IHG Hotel",https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CH8QyvcEahgKEwiQ2uXD2-j-AhUAAAAAHQAAAAAQ_QE&ictx=3&hl=en-US&qs=EgRDQkk9MihDaG9JbHIyZXFaRFVuSWVHQVJvTkwyY3ZNVEZxTVcwME1YZG1kaEFCOA1IAA&ap=MAE,$161,3.4,220.0,"['3-star hotel', 'Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Air conditioning', 'Fitness center', 'Bar', 'Restaurant', 'Room service']","['https://lh5.googleusercontent.com/p/AF1QipM6CIcv6vI-AwRHnaN4CYOLcmMZgQrA5jUJwOPa=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMMvtx_5I9ZQhY0ORRhr1nNMtEzoHiuzgWqPDWG=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNcqxD5jvhx0F8m4uSE2iHJ0z6decV7oocGFHgf=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNA0EH3BeYeWXriPpigafmMm1Z90lT7TWzLFpt-=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNePWtWF29cU1GexbrgGE7fXZg4nb4rMV7h6Us1=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPKU38kqtAR0mnXKUgyNajdwyAEsNgIpGzc8qZa=w296-h202-n-k-no-v1']"
,"Newark Home w/ Deck & Fire Pit, 16 Mi to NYC!",https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CJUBEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MiZDaGdReXQzenlaMjQ5MVVhRFM5bkx6RXhjMlJ1WW1ONU9UZ1FBZzgNSAA&ap=MAE,$224,5.0,1.0,"['House', 'Sleeps 6', '2 bedrooms', '1 bathroom', '3 beds', 'Min 2 nights', '947 sq ft', 'Air conditioning', 'Kid-friendly']","['https://lh5.googleusercontent.com/proxy/11XGNtcZ3ezFGF4ruv6tUO2ifcqCA2oQNWeqJIl69bnhm6WAGpNrMPLsx4bbl9maH9ZMonta3DJEUjpBOWUMoaZneF7BmRbPh8-MgZG2ObA_A4zzibtwIAfrpd9Gx7ZoAmlhZEJvXmc3VrOERUAPYO-kpG3DoQ=w592-h404-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/zaPofG3xtTouZzBtj1XSnwoWh0oSDI9O3xDq_c-WyqEI2A5_s-lkyf2kMQesgKnkvxrB5t0NEvbqUIUdgbm6bK81g02H-hgxjDRHceNM8maQ7EYWC8T8SR6OQx0e-2wQ1KblSUCN_7KmV162-5X7-uVOflabbQ=w592-h404-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/LMaoUK1F2mLXSpk2ixBQAhM5PJd-pAYcnJ24rNQWjJ60MMf5ma-niWB7BsInrrFTvqKgNeCpQSjqqzVPu7Y0T1gNBykHlzouJripBzazXhzQWLSyNfGR05HVHAi2fGX2GRZScvOKmqSw3QN30QhB1ipmZxjW9g=w592-h404-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/aOKIfTPC72tTQj3H1CwePw41RwFvPSuvQISbAKop3DNiwafIsrZYZKbz7CUrsr7NIsL2Q6PaALfdqrrMcqfnTEPHfctrGVWFLgdH9zEfA_392r1R0uNTP_hA6iVn_hl5sbns4SHopAhhNq2f8JUG9FToxOw2Cw=w592-h404-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/pLOEXrVGPUa0tQlfKevZLgRfXVoQwNEXR9mKgHVAdzpntcQOCTGeroOQaIFwK2BJ7TGQND0bd98lfkNyDqrM5SIdJz6i5rVaf8e-dG-8xKMvqvGMIsSzqSmtCEdGIu3LathrnnwSivdtvGBcKrAaHU7YzNs2Ra0=w592-h404-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/Oq04E5RFOH1SeOyqgYDxhisNaMrxc8URJTq97tSkABcr4olQpGw62LxBK6n-erDmTNYemw5jrAbZMlkZBW8IrcOCX2MgaeFz9N31jtE5-ksJfpX4aizAywlUEnyagHzTMUzSZIsZPsE_lh_gEMC9Ij02sgIR9g=w592-h404-n-k-no-v1']"
,"Candlewood Suites Secaucus - Meadowlands, an IHG Hotel",https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CKoBEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MiZDaGdJck0zTjhlN1YxYTJMQVJvTEwyY3ZNWGRxWHpaNWNXb1FBUTgNSAA&ap=MAE,$127,4.2,411.0,"['2-star hotel', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Pet-friendly', 'Fitness center', 'Restaurant', 'Kitchen in rooms', 'Airport shuttle']","['https://lh5.googleusercontent.com/proxy/P4zE_TOM11TY20fMHHJr2rBX7vFzfiVv9jtQJEgeTuXz7_Fi7UCfq7PpGcYpUuF9MqTvdmKbrKMZ2K8LbkZIBdmR8ru_Xd0hcYmKZNX2dSn1Q9J3zyBzzYYMiF-AvxoUwGZK0bGYMW28RjzVAe9oSQY4iHAZ7w=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMvrkIhYPpJkD3kFkdq3x-kO_KkRw873BirJzho=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipORrKYU0sIfDKeXVtnW3GZKafRxKl830nGrcWt-=w296-h202-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/Fpqu_bsyt7IPm4CBExAozfgK0ul_aUUJqPT498DoC5OqUYYdUg60qhGbNvEHf6QQAf86OEA_pHxnAGpUNkJvfYGqDWFnzpyHhak54PHfcsdKFukaLragu8EudIClcuTYqzdxuO5VcS_XIo0jJRljXctHLZEQzA=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNY9fuhnmrcdvgkOuRvTkpegWPktU5ddawrpLiQ=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOee7kI2uwBEehQPucRmfwbiwZ21aNUg1PFfL6n=w296-h202-n-k-no-v1']"
,TRYP by Wyndham Newark Downtown,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CMQBEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MidDaGtJNXRqNnFZZWo3YXRHR2cwdlp5OHhNV2RvTm1KMFp6TXdFQUU4DUgA&ap=MAE,,4.0,1174.0,"['3-star hotel', 'Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness center', 'Bar', 'Restaurant', 'Airport shuttle']","['https://lh5.googleusercontent.com/p/AF1QipOQdpnpcmi1FAuh7DaDuQrAlzXxCznQrflxvGSt=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/lRXMQMWR55y2VCigFIf7qvelvStO1Q8v7_OWl-0E9S4j51TQyArG2YsRDKV7wvD1bZK8aOgtWAd_QNVsSuasjPYYVV2bNR9cea94ZFPudJvU26fGDe27Fs20qF7n23emd1l9C4v7Myo1gRwDnqCoYytc-wMAG0Q=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPFsClXyWCLJyjs_KS26cHCkau9rUXcgJ1hQco0=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPru695aOVOqbng9daewVlu-i7klx4ZX33fv16f=w296-h202-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/8TIPI-B_natTVBsYtpYO5zKOS6iUNFF_h-aDTphd_AUt6JrWkVlEQmFCENRZajI_0JseuQkjU1Yv-LB4EDTZelX6bLwjCW0yYmVyauGf9H2Sca82GcUbwOCCNNpIxXytq6dGNPv6tVzgwjAxQpb4LOlxgxlLMwY=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMVnX21w6t5fSNsXw661lfekzGQZQ_2vyY3Ddi6=w296-h202-n-k-no-v1']"
,"Crowne Plaza Newark Airport, an IHG Hotel",https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CNYBEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MiRDaGNJeE1fMnVfbWk5OVJCR2dzdlp5OHhkR1JvYlhGNmVSQUI4DUgA&ap=MAE,$169,3.6,2000.0,"['3-star hotel', 'Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Indoor pool', 'Air conditioning', 'Fitness center', 'Restaurant', 'Room service']","['https://lh3.googleusercontent.com/proxy/WB-ZeMoMYFMz_aXQyOZp5N2Mj5BXYQX5Mq-MHGFgCa4RmFDrmftdTA84DQ_AibYmqMm_UsSGYSE-oM0X6KVNs1S77qy_tr2r3vEpsykKk4yJ-LL4vBfE4AtXQ97fO19olR7xJFTLlkkm-AxgNvBBrp7edgBW7zk=w296-h202-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/-c4BiLY1m152E4L3bViOp11YjGWRmVAxGe4jVx4gyWpmOch4JjE02yMNXVc1FPrO8UbJv16i_H8z3p6LcPBA1JMbwwhL-Ffy0GaV3BCeheRbDCvlgxxixO_rw_2e6N5eXRCANxnt74AV1GHmO3jkRIQzaA025kk=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/v1QIYNVWpKZc3R_vMczbN9ga7h5aZ2ojdhrq36niQTaAiPfPBkzsjOQzBwPwuNmPAvNWyCjd4WSiVLcRguekfjIhfna3zE_rqgomd6ZCjXvo7X39MKCTMcfmbqsjkphU7W7erZLiGbdNHbDe17Jf2j2H4NLDpGo=w296-h202-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/zQlrnl2q-fmnNIQoRmxArSCsUQQWYScseRXeOwvm7GV75uWajfyw4zaiBCIQf0np-3IjTpBRxmyxup-EGRvw-oN6PiD6ifBKZrEN2-r9gFNMBDKYZOd82wW0Wfjxm-1wnd9hlSuubLL6_Ft19U6dsgTBnmPvDw=w296-h202-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/RZ8KZ9_-kU0-e-PyuUjhqOb3Xoy42Y9Qz0alRKSeZwZhzZxNnKA5V6xxYD9FT4rV4Ofo8jTdP0H4TG6fyrYFIW9QLIttw_bDLXXnScan1baYY1u3hJ-qtlRlFmzgHXrAKCqPDpnn4-1ZbSop3RIBCwGatVbAgw=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/-JBVmnzp4T_FFQHjHjS6W6n23f1Y4X97v6eu751JvBTlPTtlLhb0syeEhLa_Cagmg3iwTEcqWxklquqzyWluQkojTMjsuXti4yBBEDVI95saa0u94o1WSGCgnBk2RVgSEq2qUxUjfh-51D8FC9TKLuWilW4zmw=w296-h202-n-k-no-v1']"
,Hudson Plaza Motel,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0COwBEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MiZDaGdJOExIZmpldW94cHlrQVJvTEwyY3ZNWGRuTlhsNGVUQVFBUTgNSAA&ap=MAE,$92,3.3,357.0,"['2-star hotel', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Pet-friendly', 'Restaurant', 'Accessible', 'Kid-friendly']","['https://lh5.googleusercontent.com/p/AF1QipMGlzkbwsv34wvk3ix5RA9kqI-Usfj8TVmxga_Q=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipN7VqyooJ1UcBqhlykBtXK9wi5SwHivl-68pEMi=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMh4iQ4m8FqGPCl6gAJuF9MLA97E_O_S9n0cmva=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNKfMuszt7MShpzUmp4YLhAMj99xN4yR5laSumS=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/g35aYT34xt-dSqQw2IUrHRdRh8qXdHaheuIhM20e8X6vcsiF3_zL47xR4Dli2jRh3kyfoR5N33kvXnjZ7dWrihw8cRrbqbwKFFXdQ9mIeDQotIh8hX2MpkP-UUI8N27Xxq0v8SqkYfa61Pi5rFqM75yJKlzAMyQ=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPxbWlSxT_HFNAwWjOz_pzc0GN2Vtbbk11-5tBJ=w296-h202-n-k-no-v1']"
,Hova House,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CIYCEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MihDaG9JMWFyOTk3UHQzS21OQVJvTkwyY3ZNVEZtYm5sd2FIRnJiQkFCOA1IAA&ap=MAE,$78,3.2,20.0,"['Breakfast', 'Parking', 'Air conditioning', 'Kitchen in some rooms']","['https://lh5.googleusercontent.com/p/AF1QipPoyJ4odeWqxPBi6u0_hOc_tInsqqWCtPFK7Um1=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMSYYLBC_HPQqi4YZrLwaCu2nwltoQhnFFMDRE=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPA6nyJqBOau0fvfh2KH5omBl1RRera_KA7sIKH=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPcYrOxCZslUBdaOG4xcS-QCXXYQVjHX_W1V_w=w296-h202-n-k-no-v1', 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wi8TVPf89iSWrjLiS5TYCg&cb_client=search.estubs.gps&w=296&h=202&yaw=353.33148&pitch=0&thumbfov=100']"
,Hampton Inn by Hilton Newark Airport,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CJsCEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MihDaG9JOS1pQWd2VzUwYkh0QVJvTkwyY3ZNVEZ6ZW1aNFozWnhZeEFCOA1IAA&ap=MAE,$205,3.9,1227.0,"['3-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Pet-friendly', 'Fitness center', 'Restaurant', 'Airport shuttle']","['https://lh5.googleusercontent.com/p/AF1QipMDWgrqWvt3w2RxF9j0qrJHTqBdfHYTgIK2WLor=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipN7Ti6Bn4w8M3xkUViO6X7Cn8N4QBh3vCrbllk=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/dVrIecFJvAcAPLKbwi5IwWhNFO7bTcUPaBXK8DZZ-0SD_wPMR44-k6gnNpPAOp_U48Y4OLZzTqqz26d1Y1Z4yk9aO_gAWWfhMhHZZn27W_MmREhiEd5-mVYd9uoIr-B70UBJpeH99KrCcCTeFNU1pzXvc3RloRE=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipN-tC6ZRIJRgO4rlUfTKS6TxmNqy5malDdMPg0=w296-h202-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/zeIzFqn4F7QAk6xtlxFIPHxyE7su0UsjrarICT42wR2d-wodeNP0yGaG8P3MdQ6tuN4O4PkDoQ9iue3yXf8GD6wBPfNCVEhQ4qz1Lo1Xj-grTd-LTGMZ_Vk4N-ebDq_OYpDRo2brXxr39UstLk6LUFtRnUiu7w=w296-h202-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/o5zq-M_CjOdtT1tLI5N9zz-WLu0_FAWqHq0bEKUzVhRYN1t9g3LYzXryugP0ab4CCrsIhbNBUFDimOkLhRyuCxtm5ESmG5ZeLGJNrK1i-CRs15OTXto55VoxVK0edjsvKnDWGaaomdo2eKZwjpsH_--WDrGrgA8=w296-h202-n-k-no-v1']"
,Ramada by Wyndham East Orange,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CLQCEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MiRDaGNJdWZQR21JM1R5X1lzR2dzdlp5OHhkR2M0TjJ4c2NSQUI4DUgA&ap=MAE,$116,2.8,1309.0,"['2-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Airport shuttle', 'Golf', 'Accessible']","['https://lh5.googleusercontent.com/p/AF1QipPQHnu3jB-BXcso7DILY1Ud2jYMHu7lGsAh_AAD=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipO_UEX0WsxJ49gy83650Uj1wj7BEjLes9fYsRCT=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNiNonuHOqE7aGhBELWZldxk880jtav2WuWK174=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPXo8vmdm4f46JcjQ-moRBpde6Sx3_hUQ0yG5rb=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMoAqILKD6J8izUkLJOoO-Dr0828Miy4cPT9D7t=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOrEnBUATrrelUItgPMswRKartthU_295veHole=w296-h202-n-k-no-v1']"
,NEW! Vibrant Large Studio Dwntwn 18 Mins to NYC,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CMoCEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MihDaG9RaGZpaDJQRFMwOW5wQVJvTkwyY3ZNVEYwWnpVeU9IRjRaQkFDOA1IAA&ap=MAE,$146,3.4,3.0,"['Apartment', 'Sleeps 3', '1 bedroom', '1 bathroom', '1 bed', 'Min 3 nights', '810 sq ft', 'Air conditioning', 'Crib']","['https://lh5.googleusercontent.com/proxy/Lo7OkIohx6zRmfHvnC9eVzx5CgmiTBwYphbth4l7sQC9IZEUiuTPsFdebuqbgRNE72DWRAv_wiMAlXJFsIKB3QXBdKhZa4u4bYCJ1dWSOi5VDoPvp2KM5vuGIDl0AHuH_ina7i-qSF6PL3SBIpILkGGDqGTpsg=w592-h404-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/8cDqxx5OkWWU1fjUI4BiDetluyntembSP3NZUNNSCft3rbHyT4H2vpkdWm_-YuJJUENuzVWWNih-cFnnY59DFhT1-Vbjcbd2gf8_SLPlcQNCqzogYlnaZ1XOmnBS4sn8Gfi_HZ53EF5_UmNQd9OCNB1uWqIVCw=w592-h404-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/0krdt2dYJpIWwlh0niq2AKY0LIWRvjT0AA2089mwqTv3DsyxsiurH3PKhxpprMDIbtTnN5EMPQ0Ms1X2o_zOaA2CjsxfdZKlbPpvoxcLUPEicPbjL3Q30BzBHKWhRbkeZdI3su9EoFL9JHqEiQ0JcLftlwWfEFA=w592-h404-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/UZAV_4aSROkY-Mh7yNR5-McCJzkrHCY5isvIfuIQi4WTvon3HvceWGOHY5M1qEf51bZ4b6yZxgcuZSLXxXghCCrv9EDAGiundO4ZkhEUzL8qgqn3N7f-5RoOkBrnn5Wr_0bOcHObLYvj4q6L9sgfD9G8xepRrE4=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/MNWloyej5eBE27PpJOxb321SzDyJRC2_7WR9ZiOIdFj3xCJyGAA84PrvJnbD5n_VlXtqUOX5bZqi3G4d6x8WJTRj_2quGvKf8JOWVnXiTHDGaJCqHqJVVUqFUWDt8h8qjjOBBaZ8ei70AFDZJPEPdIbYP8GzKQ=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/iDBm-zDYH_TYClmtSXBevNsMCLINfd2FFLi1jcOHxGyIRed9eckEkyXCyAw6o-Y5-4XxLBDhDQnKjkbUDtXMtV8ry7Ulj04MvqM9r4L1fNe2qwgunTzpwqQ5nqCngdB5ww86t-PyMnivkbCM-C_4Uxwm79AokA=w592-h404-n-k-no-v1']"
,Extended Stay America - Meadowlands - East Rutherford,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CN8CEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MiZDaGdJcE9QaG01WGNuZVozR2d3dlp5OHhNalkwYW1RMmRsOFFBUTgNSAA&ap=MAE,$239,3.2,1153.0,"['2-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Pet-friendly', 'Restaurant', 'Kitchen in some rooms', 'Accessible']","['https://lh5.googleusercontent.com/p/AF1QipMgzFuJwuGW_X71SLZv2OezhKo8Mm1eRLApSsLU=w296-h202-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/iUX1XMKyRJLvU4__J_BdyOFUfsB91xUdtXVEA-tcPwwTwTXENNTLa9Reuj7mId8jlGxMAxKHUm6jlHdp49qMP6JrsHxXBL6R2Yfr_RjcbgIb9qcEGr_JcepxVhQ1tBJesptJvWVVNCfNYeFHai8hVdb4PgrD01U=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/N6INsaN-_IaoyGPd_yyXKaB7pYPJPo5xKsEQaiZgzeVaK25LBkqX9FSu0gzQ_3yM8E1KUnCNJL0nTmXIObDC8U5eJG0ylj-QqKhH5wXibfWTHE-dGUjnL0uRaqyhQY5z08IVfv-9tYrV3rveTD_K8frRp87Pzrs=w296-h202-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/8lY_-t3OxJ2-GUuu3KYsh51GIh4wsAvKXPWqA0xwB5SIsmAwwWhySNXXXemHmwmbRyvHNScTbaHTYKbGS4naXM9zGzS8Pz7fH7JuscQpf83281v9WrVYqgQr4NchG7Mw2Ist0gAXDIDwbrGeTw4vHATZPzD1AA=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPxb9_V89CYznGzRBcYvcDC1LQ6cCH2mA5znzuU=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPoxp065aajDDuDEH00OJB3Q9PbdzxQWkTIWBGZ=w296-h202-n-k-no-v1']"
